content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"sangat sangat menyebalkan,,, mengrjakan tugas jdi terhambat tidak bisa copy pas dengan baik... perbaiki lagi deh klau bisa di update hrusnya bguss ini malah MAKIN BURUK...",1,Negatif,sangat sangat menyebalkan mengrjakan tugas jdi terhambat tidak bisa copy pas dengan baik perbaiki lagi deh klau bisa di update hrusnya bguss ini malah makin buruk,menyebalkan mengrjakan tugas jdi terhambat copy pas perbaiki deh klau update hrusnya bguss buruk,"['menyebalkan', 'mengrjakan', 'tugas', 'jdi', 'terhambat', 'copy', 'pas', 'perbaiki', 'deh', 'klau', 'update', 'hrusnya', 'bguss', 'buruk']",sebal mengrjakan tugas jdi hambat copy pas baik deh klau update hrusnya bguss buruk
"Saya tidak bisa log in, padahal sudah mendaftar. Selalu ada notif ""Sayangnya EdLink telah berhenti"". Apakah sistem hp saya memang tidak cocok untuk aplikasi ini? Mohon solusinya Terimakasih untuk solusinya, saya harap kedepannya semua bisa menggunakan aplikasi EdLink tanpa hambatan",4,Positif,saya tidak bisa log in padahal sudah mendaftar selalu ada notif sayangnya edlink telah berhenti apakah sistem hp saya memang tidak cocok untuk aplikasi ini mohon solusinya terimakasih untuk solusinya saya harap kedepannya semua bisa menggunakan aplikasi edlink tanpa hambatan,log in mendaftar notif sayangnya edlink berhenti sistem hp cocok aplikasi mohon solusinya terimakasih solusinya harap kedepannya aplikasi edlink hambatan,"['log', 'in', 'mendaftar', 'notif', 'sayangnya', 'edlink', 'berhenti', 'sistem', 'hp', 'cocok', 'aplikasi', 'mohon', 'solusinya', 'terimakasih', 'solusinya', 'harap', 'kedepannya', 'aplikasi', 'edlink', 'hambatan']",log in daftar notif sayang edlink henti sistem hp cocok aplikasi mohon solusi terimakasih solusi harap depan aplikasi edlink hambat
"Maaf mau tanya kenapa tidak bisa masuk. Udah daftar (udah punya akun) cuma ga bisa masuk. Note:""tidak bisa masuk ke server"" Kenapa ya?",4,Positif,maaf mau tanya kenapa tidak bisa masuk udah daftar udah punya akun cuma ga bisa masuk notetidak bisa masuk ke server kenapa ya,maaf masuk udah daftar udah akun ga masuk notetidak masuk server ya,"['maaf', 'masuk', 'udah', 'daftar', 'udah', 'akun', 'ga', 'masuk', 'notetidak', 'masuk', 'server', 'ya']",maaf masuk udah daftar udah akun ga masuk notetidak masuk server ya
Ketika tidak bisa masuk muncul notif edlink terhenti,2,Negatif,ketika tidak bisa masuk muncul notif edlink terhenti,masuk muncul notif edlink terhenti,"['masuk', 'muncul', 'notif', 'edlink', 'terhenti']",masuk muncul notif edlink henti
Tdk bisa pake pas mau daftar lngsng muncul notifikasi 'unfortunatelly edlink has stopped' gimna solusinya?,1,Negatif,tdk bisa pake pas mau daftar lngsng muncul notifikasi unfortunatelly edlink has stopped gimna solusinya,tdk pake pas daftar lngsng muncul notifikasi unfortunatelly edlink has stopped gimna solusinya,"['tdk', 'pake', 'pas', 'daftar', 'lngsng', 'muncul', 'notifikasi', 'unfortunatelly', 'edlink', 'has', 'stopped', 'gimna', 'solusinya']",tdk pake pas daftar lngsng muncul notifikasi unfortunatelly edlink has stopped gimna solusi
"Saya mencoba mendaftar, tapi kenapa tidak ada pilihan sebagai mahasiswa ataupun sebagai dosen? Dan apakah aplikasi ini bisa diimplememtasikan di Sekolah Menengah?",5,Positif,saya mencoba mendaftar tapi kenapa tidak ada pilihan sebagai mahasiswa ataupun sebagai dosen dan apakah aplikasi ini bisa diimplememtasikan di sekolah menengah,mencoba mendaftar pilihan mahasiswa dosen aplikasi diimplememtasikan sekolah menengah,"['mencoba', 'mendaftar', 'pilihan', 'mahasiswa', 'dosen', 'aplikasi', 'diimplememtasikan', 'sekolah', 'menengah']",coba daftar pilih mahasiswa dosen aplikasi diimplememtasikan sekolah tengah
"Kecewa, kenapa gak bisa menyambungkan ke akun Siakad Universitas Baturaja? Padahal kalo login langsung dari web siakad bisa. Mohon secepatnya di perbaiki masalahnya. Terima kasih",1,Negatif,kecewa kenapa gak bisa menyambungkan ke akun siakad universitas baturaja padahal kalo login langsung dari web siakad bisa mohon secepatnya di perbaiki masalahnya terima kasih,kecewa gak menyambungkan akun siakad universitas baturaja kalo login langsung web siakad mohon secepatnya perbaiki terima kasih,"['kecewa', 'gak', 'menyambungkan', 'akun', 'siakad', 'universitas', 'baturaja', 'kalo', 'login', 'langsung', 'web', 'siakad', 'mohon', 'secepatnya', 'perbaiki', 'terima', 'kasih']",kecewa gak sambung akun siakad universitas baturaja kalo login langsung web siakad mohon cepat baik terima kasih
"Aplikasi yg luar biasa, sudah terintegrasi dengan sistem informasi sevima gofeeder / gofeeder cloud. up to date dalam update, selalu sesuai kebutuhan perguruan tinggi.. Fiturnya makin hari makin nambah loh,, Yang paling di suka semua terintegrasi mulai dari penjadwalan, proses pembelajaran (absensi, nilai, materi kuliah, diskusi, dll) semua ada dalam 1 aplikasi.. keren banget pokoknya.. ayo aplikasi ini sangat baik digunakan di perguruan tinggi kamu",5,Positif,aplikasi yg luar biasa sudah terintegrasi dengan sistem informasi sevima gofeeder  gofeeder cloud up to date dalam update selalu sesuai kebutuhan perguruan tinggi fiturnya makin hari makin nambah loh yang paling di suka semua terintegrasi mulai dari penjadwalan proses pembelajaran absensi nilai materi kuliah diskusi dll semua ada dalam  aplikasi keren banget pokoknya ayo aplikasi ini sangat baik digunakan di perguruan tinggi kamu,aplikasi yg terintegrasi sistem informasi sevima gofeeder gofeeder cloud up to date update sesuai kebutuhan perguruan fiturnya nambah loh suka terintegrasi penjadwalan proses pembelajaran absensi nilai materi kuliah diskusi dll aplikasi keren banget pokoknya ayo aplikasi perguruan,"['aplikasi', 'yg', 'terintegrasi', 'sistem', 'informasi', 'sevima', 'gofeeder', 'gofeeder', 'cloud', 'up', 'to', 'date', 'update', 'sesuai', 'kebutuhan', 'perguruan', 'fiturnya', 'nambah', 'loh', 'suka', 'terintegrasi', 'penjadwalan', 'proses', 'pembelajaran', 'absensi', 'nilai', 'materi', 'kuliah', 'diskusi', 'dll', 'aplikasi', 'keren', 'banget', 'pokoknya', 'ayo', 'aplikasi', 'perguruan']",aplikasi yg integrasi sistem informasi sevima gofeeder gofeeder cloud up to date update sesuai butuh guru fiturnya nambah loh suka integrasi jadwal proses ajar absensi nilai materi kuliah diskusi dll aplikasi keren banget pokok ayo aplikasi guru
"maaf mau tanya saya masuk ke akun edlink tapi tidak menghubungkan ke server, bagiamana cara solusi nya bisa masuk ke akun edlink",5,Positif,maaf mau tanya saya masuk ke akun edlink tapi tidak menghubungkan ke server bagiamana cara solusi nya bisa masuk ke akun edlink,maaf masuk akun edlink menghubungkan server bagiamana solusi nya masuk akun edlink,"['maaf', 'masuk', 'akun', 'edlink', 'menghubungkan', 'server', 'bagiamana', 'solusi', 'nya', 'masuk', 'akun', 'edlink']",maaf masuk akun edlink hubung server bagiamana solusi nya masuk akun edlink
"setelah kampus saya kerja sama dengan edlink, saya bisa cek informasi dari dosen kapanpun dan dimanapun. bangun tidur langsung ada notif dari dosen. senang deh hehe terimakasih edlink",5,Positif,setelah kampus saya kerja sama dengan edlink saya bisa cek informasi dari dosen kapanpun dan dimanapun bangun tidur langsung ada notif dari dosen senang deh hehe terimakasih edlink,kampus kerja edlink cek informasi dosen dimanapun bangun tidur langsung notif dosen senang deh hehe terimakasih edlink,"['kampus', 'kerja', 'edlink', 'cek', 'informasi', 'dosen', 'dimanapun', 'bangun', 'tidur', 'langsung', 'notif', 'dosen', 'senang', 'deh', 'hehe', 'terimakasih', 'edlink']",kampus kerja edlink cek informasi dosen mana bangun tidur langsung notif dosen senang deh hehe terimakasih edlink
sudah berapa kali coba daftar tp tetap tdk bisa,4,Positif,sudah berapa kali coba daftar tp tetap tdk bisa,kali coba daftar tp tdk,"['kali', 'coba', 'daftar', 'tp', 'tdk']",kali coba daftar tp tdk
kenapa yah setiap coba login selalu muncul email tidak valid.. padahal sudah benar email dan sandi nya..,1,Negatif,kenapa yah setiap coba login selalu muncul email tidak valid padahal sudah benar email dan sandi nya,yah coba login muncul email valid email sandi nya,"['yah', 'coba', 'login', 'muncul', 'email', 'valid', 'email', 'sandi', 'nya']",yah coba login muncul email valid email sandi nya
"mau daftar aja susah,, udh verifikasi pas mau masuk malah gak bisa, daftar balik kok bilang nya email udh ke pakai, gimna sih ni aplikasi,,",1,Negatif,mau daftar aja susah udh verifikasi pas mau masuk malah gak bisa daftar balik kok bilang nya email udh ke pakai gimna sih ni aplikasi,daftar aja susah udh verifikasi pas masuk gak daftar bilang nya email udh pakai gimna sih ni aplikasi,"['daftar', 'aja', 'susah', 'udh', 'verifikasi', 'pas', 'masuk', 'gak', 'daftar', 'bilang', 'nya', 'email', 'udh', 'pakai', 'gimna', 'sih', 'ni', 'aplikasi']",daftar aja susah udh verifikasi pas masuk gak daftar bilang nya email udh pakai gimna sih ni aplikasi
"3 email sudah saya coba, tapi tetap tidak bisa dan pemberitahuannya email tidak valid, padahal email saya semuanya aktif",1,Negatif, email sudah saya coba tapi tetap tidak bisa dan pemberitahuannya email tidak valid padahal email saya semuanya aktif,email coba pemberitahuannya email valid email aktif,"['email', 'coba', 'pemberitahuannya', 'email', 'valid', 'email', 'aktif']",email coba pemberitahuannya email valid email aktif
"ini kenapa yah setiap saya cek khs indeks prestasi semester saya turun terus yg awalnya 3, sekian jadi 2, sekian mohon kejelasannya",5,Positif,ini kenapa yah setiap saya cek khs indeks prestasi semester saya turun terus yg awalnya  sekian jadi  sekian mohon kejelasannya,yah cek khs indeks prestasi semester turun yg sekian sekian mohon kejelasannya,"['yah', 'cek', 'khs', 'indeks', 'prestasi', 'semester', 'turun', 'yg', 'sekian', 'sekian', 'mohon', 'kejelasannya']",yah cek khs indeks prestasi semester turun yg sekian sekian mohon jelas
gara gara aplikasi ini gua ga bisa tipsen kampreettt😂😂😂,4,Positif,gara gara aplikasi ini gua ga bisa tipsen kampreettt,gara gara aplikasi gua ga tipsen kampreettt,"['gara', 'gara', 'aplikasi', 'gua', 'ga', 'tipsen', 'kampreettt']",gara gara aplikasi gua ga tipsen kampreettt
mantap. terus sempurna kan Edlink.,5,Positif,mantap terus sempurna kan edlink,mantap sempurna edlink,"['mantap', 'sempurna', 'edlink']",mantap sempurna edlink
"ketika saya ingin melihat khs, kok gabisa bisa ya? saya klik menu khs aplikasi malah mengulang ke menu home. mohon solusinya",4,Positif,ketika saya ingin melihat khs kok gabisa bisa ya saya klik menu khs aplikasi malah mengulang ke menu home mohon solusinya,khs gabisa ya klik menu khs aplikasi mengulang menu home mohon solusinya,"['khs', 'gabisa', 'ya', 'klik', 'menu', 'khs', 'aplikasi', 'mengulang', 'menu', 'home', 'mohon', 'solusinya']",khs gabisa ya klik menu khs aplikasi ulang menu home mohon solusi
"4 email sudah terdaftar, namun tidak bisa dibuka.. sudah menggunakan lupa sandi, kode tidak pernah masuk ke email.. saran : untuk mempermudah tolong pake nomor hp aja untuk mendaftar.. terimakasih",1,Negatif, email sudah terdaftar namun tidak bisa dibuka sudah menggunakan lupa sandi kode tidak pernah masuk ke email saran  untuk mempermudah tolong pake nomor hp aja untuk mendaftar terimakasih,email terdaftar dibuka lupa sandi kode masuk email saran mempermudah tolong pake nomor hp aja mendaftar terimakasih,"['email', 'terdaftar', 'dibuka', 'lupa', 'sandi', 'kode', 'masuk', 'email', 'saran', 'mempermudah', 'tolong', 'pake', 'nomor', 'hp', 'aja', 'mendaftar', 'terimakasih']",email daftar buka lupa sandi kode masuk email saran mudah tolong pake nomor hp aja daftar terimakasih
"gk bisa login padahal saya udh daftar, rata rata saya baca ulasannya kendalanya itu semua. padahal dalam waktu dekat ini saya mau lihat nilai kulia h tolong fast respon yaa kak",2,Negatif,gk bisa login padahal saya udh daftar rata rata saya baca ulasannya kendalanya itu semua padahal dalam waktu dekat ini saya mau lihat nilai kulia h tolong fast respon yaa kak,gk login udh daftar baca ulasannya kendalanya lihat nilai kulia h tolong fast respon yaa kak,"['gk', 'login', 'udh', 'daftar', 'baca', 'ulasannya', 'kendalanya', 'lihat', 'nilai', 'kulia', 'h', 'tolong', 'fast', 'respon', 'yaa', 'kak']",gk login udh daftar baca ulas kendala lihat nilai kulia h tolong fast respon yaa kak
kenapa verifikasi emailnya lambat ? apa karena banyak yg akses ??,1,Negatif,kenapa verifikasi emailnya lambat  apa karena banyak yg akses ,verifikasi emailnya lambat yg akses,"['verifikasi', 'emailnya', 'lambat', 'yg', 'akses']",verifikasi email lambat yg akses
Email sudah di daftar. Akan tetapi tidak bisa login. Gmn ini,1,Negatif,email sudah di daftar akan tetapi tidak bisa login gmn ini,email daftar login gmn,"['email', 'daftar', 'login', 'gmn']",email daftar login gmn
bikin nyusahin aja ni aplikasi... verifikasi aja susahnya minta ampun... gak berguna... dosa apa Kampus gue kerja sama ini aplikasi.. unfaedah..,1,Negatif,bikin nyusahin aja ni aplikasi verifikasi aja susahnya minta ampun gak berguna dosa apa kampus gue kerja sama ini aplikasi unfaedah,bikin nyusahin aja ni aplikasi verifikasi aja susahnya ampun gak berguna dosa kampus gue kerja aplikasi unfaedah,"['bikin', 'nyusahin', 'aja', 'ni', 'aplikasi', 'verifikasi', 'aja', 'susahnya', 'ampun', 'gak', 'berguna', 'dosa', 'kampus', 'gue', 'kerja', 'aplikasi', 'unfaedah']",bikin nyusahin aja ni aplikasi verifikasi aja susah ampun gak guna dosa kampus gue kerja aplikasi unfaedah
"tidak bisa login kk, padahal email-nya sudah benar, tolong solusinya kk",1,Negatif,tidak bisa login kk padahal emailnya sudah benar tolong solusinya kk,login kk emailnya tolong solusinya kk,"['login', 'kk', 'emailnya', 'tolong', 'solusinya', 'kk']",login kk email tolong solusi kk
Oke.. Fix update dan sudah ada perbaikan.. Trims admin..,5,Positif,oke fix update dan sudah ada perbaikan trims admin,oke fix update perbaikan trims admin,"['oke', 'fix', 'update', 'perbaikan', 'trims', 'admin']",oke fix update baik trims admin
bagaimana caranya masuk kmbali ke email yang lma dan sandi yg lma yg brhubungan dengan siakad kok gk bisa,5,Positif,bagaimana caranya masuk kmbali ke email yang lma dan sandi yg lma yg brhubungan dengan siakad kok gk bisa,masuk kmbali email lma sandi yg lma yg brhubungan siakad gk,"['masuk', 'kmbali', 'email', 'lma', 'sandi', 'yg', 'lma', 'yg', 'brhubungan', 'siakad', 'gk']",masuk kmbali email lma sandi yg lma yg brhubungan siakad gk
"mau masuk ke edlink nya gg bisa terus, padahal udh sampe bkin email baru ttep aja gg bisa",4,Positif,mau masuk ke edlink nya gg bisa terus padahal udh sampe bkin email baru ttep aja gg bisa,masuk edlink nya gg udh sampe bkin email ttep aja gg,"['masuk', 'edlink', 'nya', 'gg', 'udh', 'sampe', 'bkin', 'email', 'ttep', 'aja', 'gg']",masuk edlink nya gg udh sampe bkin email ttep aja gg
"Terima kasih Edlink... dengan aplikasi ini, kampus kami sekarang jadi mudah interaksi antara dosen dengan mahasiswa.",5,Positif,terima kasih edlink dengan aplikasi ini kampus kami sekarang jadi mudah interaksi antara dosen dengan mahasiswa,terima kasih edlink aplikasi kampus mudah interaksi dosen mahasiswa,"['terima', 'kasih', 'edlink', 'aplikasi', 'kampus', 'mudah', 'interaksi', 'dosen', 'mahasiswa']",terima kasih edlink aplikasi kampus mudah interaksi dosen mahasiswa
"Tidak bisa login, meskipun akun sudah verifikasi",2,Negatif,tidak bisa login meskipun akun sudah verifikasi,login akun verifikasi,"['login', 'akun', 'verifikasi']",login akun verifikasi
alhamdulillah aplikasinya sangat membantu dosen dan mahasiswa.,5,Positif,alhamdulillah aplikasinya sangat membantu dosen dan mahasiswa,alhamdulillah aplikasinya membantu dosen mahasiswa,"['alhamdulillah', 'aplikasinya', 'membantu', 'dosen', 'mahasiswa']",alhamdulillah aplikasi bantu dosen mahasiswa
Sangat membantu proses belajar mengajar dan penelusuran informasi. (Revolusi Indistri 4.O),5,Positif,sangat membantu proses belajar mengajar dan penelusuran informasi revolusi indistri o,membantu proses belajar mengajar penelusuran informasi revolusi indistri o,"['membantu', 'proses', 'belajar', 'mengajar', 'penelusuran', 'informasi', 'revolusi', 'indistri', 'o']",bantu proses ajar ajar telusur informasi revolusi indistri o
"Aplikasi pendidikan masa depan, sangat bermanfaat",5,Positif,aplikasi pendidikan masa depan sangat bermanfaat,aplikasi pendidikan bermanfaat,"['aplikasi', 'pendidikan', 'bermanfaat']",aplikasi didik manfaat
Terimakasih. aplikasinya sangat bagus untuk keperluan administrasi d Perguruan Tinggi di seluruh Indonesia.,5,Positif,terimakasih aplikasinya sangat bagus untuk keperluan administrasi d perguruan tinggi di seluruh indonesia,terimakasih aplikasinya bagus keperluan administrasi d perguruan indonesia,"['terimakasih', 'aplikasinya', 'bagus', 'keperluan', 'administrasi', 'd', 'perguruan', 'indonesia']",terimakasih aplikasi bagus perlu administrasi d guru indonesia
Kenapa selalu force close saat mau download document / file yg di share di grup?,1,Negatif,kenapa selalu force close saat mau download document  file yg di share di grup,force close download document file yg share grup,"['force', 'close', 'download', 'document', 'file', 'yg', 'share', 'grup']",force close download document file yg share grup
